timestamp,open,high,low,close,volume,number_of_trades,return,jump_detected_1_3,jump_size_1_3,jump_detected_2_3,jump_size_2_3,jump_detected_3_3,jump_size_3_3,jump_detected_1_1,jump_size_1_1,jump_detected_2_1,jump_size_2_1,RV_d,log1+J,sigma2_hat,RS_neg,RS_pos,RS,BPV,JP,J_test_statistic,BPV_test_jump,rolling_mean_return_15min,rolling_std_return_15min,rolling_mean_volume_15min,rolling_std_volume_15min,return_lag_1min,return_lag_5min,return_lag_10min,return_lag_15min,return_volume_interaction,ema_return_5min,hist_vol_5min,macd,macd_signal,rsi,bollinger_hband,bollinger_lband,atr
2019-03-10,3943.43,3943.43,3881.69,3916.82,23187.561412,167920,-0.0001429629064751054,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.67827623340257e-06,7.678246755679422e-06,1.1474657662931328e-05,0.0024918963319023085,0.0006611385273072237,-0.24720879375825588,0.01901909264094531,-0.2662278863992012,-12.997927841523403,0,-0.0001648058625055039,0.00039928285984765097,30693.390905733333,10631.069095631477,-0.0001546910050265806,1.5553308966875042e-05,-0.00019664059275780683,-1.214245037095472e-05,-3.314961173529519,-0.00019429505917325298,0.00031103393725847927,5.2845348769371605e-06,5.15272708107596e-06,50.324978029696965,0.0007534358208477829,-0.0013822325811891365,115.5733363173991
2019-03-11,3915.99,3936.98,3830.0,3871.61,38066.885705,209916,-0.0004338338845819745,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.637605357733128e-06,7.637576191353891e-06,1.1553915595190086e-05,0.0022058236440998637,0.0006611385273072237,-0.22383311852966348,0.017993708625442126,-0.24182682715510562,-12.43952112313165,0,-0.00014922207901977566,0.0003824653077702835,29082.90416006667,6565.859417194779,-0.0001429629064751054,0.00024343691607950642,0.0001726541923941761,-0.0006675906368678984,-16.514704899338184,-0.0002741413343094935,0.0002172919193418852,-1.528184579786308e-05,1.0658125052881517e-06,48.236227355932584,0.0007544715520963198,-0.0013788100124765721,114.95952658044202
2019-03-12,3871.61,3905.2,3826.06,3882.73,26921.008622,182885,5.1510281452867065e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.187927825797454e-06,4.187919056515273e-06,1.1246722873555907e-05,0.002436100205112526,0.0005667280706789825,-0.20424942489151698,0.016118654047930253,-0.22036807893944724,-12.67161788348848,0,-0.00013616628326101134,0.00038428699869354877,28337.440318533336,6085.83639999508,-0.0004338338845819745,-0.00018069225834468826,0.0003534720813498156,-0.00019068590823617833,0.1386708731114281,-0.00018104388015790013,0.00025702616945672257,3.7977845553696904e-06,1.6122069153044594e-06,51.507462799708975,0.0005844868556120658,-0.001022576423440256,112.40098896755329
2019-03-13,3882.69,3893.56,3840.0,3866.0,24461.008757,186572,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.059729160847066e-06,4.059720920165391e-06,1.0930112402103837e-05,0.002203131898672093,0.0005667280706789825,-0.14047734361612219,0.015751335736136057,-0.15622867935225823,-8.91844005926716,0,-9.365156241074814e-05,0.00035929919400889065,28045.591033266668,6164.538204052219,5.1510281452867065e-06,-0.0006337111239555708,0.0004255386279915573,-0.0006377208127539478,0.0,-0.00012069592010526677,0.0001782505624637344,1.829202507061043e-05,4.948170546365654e-06,51.46636312601942,0.0006051533831737642,-0.0010074381098557645,108.19806118415661
2019-03-14,3866.0,3920.0,3810.43,3877.12,27048.74853,196651,-0.0005105579890746623,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.088445086907828e-06,3.088440317770522e-06,1.101599283846168e-05,0.002253577236598035,0.0006589417949651103,-0.1951999838021573,0.015638073491722092,-0.2108380572938794,-12.482354933648642,0,-0.00013013332253477156,0.00037265520656771893,27748.774570866666,6093.051151964378,0.0,-0.0001546910050265806,-0.000914716232732402,3.6668412785688906e-05,-13.809954656463027,-0.0002506499430950653,0.00024244238138963056,-1.1288817244722285e-05,1.7007729881480662e-06,47.42685591413132,0.0005362778250085209,-0.0008786249483550073,108.29605681385974
2019-03-15,3877.12,3939.22,3872.2,3923.76,21740.061498,163866,-0.0003490939518614473,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.21016423503306e-06,3.2101590825350506e-06,1.0626624800482668e-05,0.0023575760672306613,0.0006589417949651103,-0.21044531971252137,0.01790444801523734,-0.2283497677277587,-11.753801040580793,0,-0.00014029687980834758,0.0003766561252374282,27027.314601133334,6123.04846003042,-0.0005105579890746623,-0.0001429629064751054,1.5553308966875042e-05,-0.00019664059275780683,-7.589323982047715,-0.0002834646126838593,0.00024434254127777465,-2.1455721306738192e-05,-2.9305258708291853e-06,48.795616416875156,0.0005195274874123816,-0.0008955697609079171,105.34776704144119
2019-03-16,3924.46,4056.98,3921.98,4005.98,28568.376124,216198,0.00010734528870581525,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.7760099876067086e-06,2.776006134550883e-06,1.0891148101836816e-05,0.0023575760672306613,0.0006284643630585263,-0.21697621008135742,0.01753444936433588,-0.2345106594456933,-12.374281368805072,0,-0.00014465080672090497,0.00037314126330620557,27386.9015314,6038.423512241411,-0.0003490939518614473,-0.0004338338845819745,0.00024343691607950642,0.0001726541923941761,3.066680582887099,-0.0001531946455539678,0.00026572414559657674,7.234372721911202e-06,-8.97546152281108e-07,52.556036212247946,0.0005334193555845898,-0.000831968036522754,107.46578368133825
2019-03-17,4005.98,4012.0,3950.01,3981.14,18814.255577,146953,-0.00018334775469202924,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.773265271157461e-06,2.773261425712338e-06,1.1734008369542426e-05,0.0021329747254834864,0.0005042722110826902,-0.2706581936855419,0.015480876532569413,-0.2861390702181113,-17.483389465455534,0,-0.0001804387957903613,0.00034676473839131354,27344.796012866667,6099.642848749476,0.00010734528870581525,5.1510281452867065e-06,-0.00018069225834468826,0.0003534720813498156,-3.449551516244939,-0.00016324568193332162,0.0002512894863267842,6.4407349778977424e-06,5.701100737546621e-07,50.035771622653336,0.0005337047265408059,-0.0008315195921245553,104.2175134183855
2019-03-18,3981.85,4037.0,3953.33,3987.81,22454.47801,157876,-0.00024321169943093723,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.42572936687799e-06,2.425726424851586e-06,1.1764312119367996e-05,0.0019788291836752223,0.00017763245407102023,-0.3375332264277914,0.010067052039005694,-0.3476002784667971,-33.52850716575107,0,-0.00022502215095186094,0.00030359249461579693,27727.216852866663,5539.953887563337,-0.00018334775469202924,0.0,-0.0006337111239555708,0.0004255386279915573,-5.461191756646709,-0.0001899010210991935,0.0002285182317620053,9.70068960220522e-07,6.50101851047834e-07,49.50923914757662,0.0005176518040879295,-0.000776015758339378,102.74983388850082
2019-03-19,3987.83,4031.0,3970.0,4015.53,19893.741815,147394,-0.0007343780086359116,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.963695853949815e-06,2.963691462103606e-06,1.056561822146427e-05,0.0016814344568191115,0.00017763245407102023,-0.31949940401814236,0.012649165671904779,-0.33214856969004714,-25.25853580428522,0,-0.0002129996026787616,0.00027670961795043554,26737.2768632,5523.455628084717,-0.00024321169943093723,-0.0005105579890746623,-0.0001546910050265806,-0.000914716232732402,-14.609526498416667,-0.0003713933502780995,0.0003049439760536788,-4.2508478300296254e-05,-7.981614179220984e-06,45.29745341301234,0.0005252303413221721,-0.0008606989377157805,99.76770289646504
2019-03-20,4017.48,4050.0,3980.5,4043.04,23432.300255,175036,1.4840428295127954e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.9252485695416563e-06,2.9252442910650528e-06,1.0662980378935674e-05,0.0016814344568191115,0.00017757828630142963,-0.3195706920853171,0.012760884391895237,-0.3323315764772123,-25.042989362734495,0,-0.00021304712805687804,0.00027666761772159867,26101.92780273333,5299.823849295137,-0.0007343780086359116,-0.0003490939518614473,-0.0001429629064751054,1.5553308966875042e-05,0.3477453717242359,-0.00024264875742035708,0.00032711679906228706,-1.6321727158905458e-05,-9.64963677515788e-06,52.00468678289109,0.0005401577153225211,-0.0008544782096108359,97.6057241181461
2019-03-21,4043.04,4069.32,3880.01,3980.64,35997.682119,236100,-7.787389206339972e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.901503442455473e-06,2.901499233045508e-06,1.0554362556418694e-05,0.0015340898180765577,3.9232608034237325e-05,-0.3517017728996077,0.01208808901106135,-0.36378986191066903,-29.09490264158204,0,-0.00023446784859973847,0.0002499487092941892,26850.098688666665,5861.514894323189,1.4840428295127954e-05,0.00010734528870581525,-0.0004338338845819745,0.00024343691607950642,-2.8032796118675796,-0.00018772380230137133,0.0002910081635620724,-3.0150533626681093e-06,-8.322720092659926e-06,51.168578982267086,0.0005123151447321101,-0.0008516884474661826,104.15602953827852
2019-03-22,3980.85,4008.0,3968.25,3986.93,20022.606318,153703,-0.0005015133269438362,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.028076547263978e-06,3.0280719626700086e-06,1.021151608788197e-05,0.0017330588406916229,3.9232608034237325e-05,-0.38378387975952244,0.010902893346240932,-0.3946867731057634,-35.20018655340166,0,-0.0002558559198396817,0.0002585952064819111,26421.2552658,6121.992838491394,-7.787389206339972e-05,-0.00018334775469202924,5.1510281452867065e-06,-0.00018069225834468826,-10.041603908626854,-0.00029232031051552626,0.00030847455025262953,-2.6349835896104804e-05,-1.1928143253348902e-05,47.417208013388134,0.00043956041716490497,-0.0008644322607283426,99.5555988569729
2019-03-23,3987.89,4018.83,3978.01,4006.01,17302.604318,143155,-1.9969795684624384e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.847392216090726e-06,2.8473881621964156e-06,1.0141096209412548e-05,0.0013683397535231253,3.9232608034237325e-05,-0.32240974693242785,0.009520368080622765,-0.33193011501305064,-33.865260691825874,0,-0.0002149398312882852,0.0002425985138884173,25259.404447533332,6086.068122134021,-0.0005015133269438362,-0.00024321169943093723,0.0,-0.0006337111239555708,-0.34552947304235965,-0.00020153680557189233,0.00033526611080820145,-5.918060904232253e-06,-1.0726126783525575e-05,51.747620335140304,0.00035615309593007704,-0.0008255757818611329,95.36019893861769
2019-03-24,4006.01,4006.02,3950.0,3992.18,17179.850648,131087,-7.514408882560709e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.016333063751999e-06,2.0163310310510732e-06,9.855683534414633e-06,0.001351719141749759,3.9232608034237325e-05,-0.3144550553123305,0.009196556843866239,-0.3236516121561967,-34.192694140966495,0,-0.00020963670354155365,0.0002448684233067784,24339.41131386667,6201.521733430205,-1.9969795684624384e-05,-0.0007343780086359116,-0.0005105579890746623,-0.0001546910050265806,-1.2909642231039755,-0.00015940589998979726,0.00021024698809823556,5.75581419102233e-06,-7.429738588615994e-06,51.22706014917784,0.00031192851992570394,-0.0006973939914660802,92.55018472871642
2019-03-25,3991.35,3999.3,3888.71,3936.12,33192.890217,227739,0.00027950208156909165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.094212571933635e-06,2.0942103791634925e-06,9.493420831746382e-06,0.0014664526632969252,0.00022472799002931588,-0.27220855650791076,0.008552228382777064,-0.28076078489068784,-31.82896250246298,0,-0.00018147237100527385,0.0002754685019243857,25006.433234199998,6594.41193198356,-7.514408882560709e-05,1.4840428295127954e-05,-0.0003490939518614473,-0.0001429629064751054,9.277481908945838,-1.310323947016764e-05,0.0002786314569130317,4.312728189894964e-05,2.6816655088971323e-06,54.40223264617504,0.0003588983781719549,-0.0007179689724521095,93.83874296237954
2019-03-26,3935.47,3958.98,3894.0,3948.55,29349.537627,192418,0.0008563770203576607,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.7683326408199995e-06,2.7683288090754165e-06,9.624347571011719e-06,0.0014202675820949322,0.001646545594016783,-0.14318746601394725,0.012276970835657196,-0.15546443684960445,-11.663094091424735,0,-9.545831067596485e-05,0.0003746264124561957,24425.276695666664,5682.232681111938,0.00027950208156909165,-7.787389206339972e-05,0.00010734528870581525,-0.0004338338845819745,25.13426958188531,0.00027672351380577515,0.000502718991646884,0.00011793395648061389,2.5732123703240485e-05,59.06992295031658,0.0005330175918094307,-0.00083079417566177,91.77740417935243
2019-03-27,3948.77,4048.0,3936.15,4038.05,32364.555852,224309,-0.00015847978301629807,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.760798790219189e-06,2.7607949792487444e-06,9.550375288638927e-06,0.0013033566655103318,0.002058115659793595,-0.15955054713010575,0.014408831174548189,-0.17395937830465394,-11.073108234617697,0,-0.00010636703142007049,0.00037386912806020733,24788.179844333332,6016.980440129055,0.0008563770203576607,-0.0005015133269438362,-0.00018334775469202924,5.1510281452867065e-06,-5.12912778884382,0.00013165574819841745,0.00041442091087961894,9.424195986968614e-05,3.943409093652962e-05,49.474804872018716,0.0005339897417513605,-0.0008295450780708606,93.2111610236844
2019-03-28,4039.58,4039.7,4002.0,4027.81,20089.293875,157060,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.3592090015941565e-06,2.3592062185609354e-06,9.960262262371465e-06,0.0013033566655103318,0.002058115659793595,-0.15955054713010575,0.01440883117454819,-0.17395937830465394,-11.073108234617697,0,-0.00010636703142007049,0.00037386912806020733,24496.732185533332,6138.607991356541,-0.00015847978301629807,-1.9969795684624384e-05,-0.00024321169943093723,0.0,0.0,8.777049879894497e-05,0.00041214457119600415,8.724813370721457e-05,4.8996899490666605e-05,50.818315488468315,0.0005303847139797376,-0.0007625689379036806,89.24607809342122
2019-03-29,4028.22,4123.71,4024.03,4103.25,30084.217444,203826,0.0007484674443052036,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.8954832097427857e-06,2.895479017738308e-06,9.96178403476516e-06,0.0011585413392248545,0.0027668995582044017,-0.03364800379211913,0.011609158374602595,-0.04525716216672172,-2.898401650349694,0,-2.2432002528079432e-05,0.000415639701745847,24699.096779800002,6277.215292841792,0.0,-7.514408882560709e-05,-0.0007343780086359116,-0.0005105579890746623,22.517057344232704,0.00030800281396769786,0.0004475207130774168,0.00014048116422298994,6.729375243713127e-05,56.67741882354001,0.0006767087767599615,-0.0008185771557507261,89.99135822960541
2019-03-30,4104.24,4140.0,4052.0,4106.97,19509.292601,162463,0.00039696504915291394,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.0326260673639516e-06,3.0326214689773946e-06,9.884250667320914e-06,0.0011510257725951582,0.0025683850489186272,0.04095789630931699,0.01568760262091221,0.02527029368840478,2.6108448371020345,0,2.7305264206211315e-05,0.00041838703763268374,24550.378853333335,6377.944518574373,0.0007484674443052036,0.00027950208156909165,1.4840428295127954e-05,-0.0003490939518614473,7.744507296294546,0.0003376568923627699,0.0004462928715444154,0.00015254695245855166,8.434439244141536e-05,53.45658004821904,0.0007298858931845779,-0.0008177614766125406,89.84911835606216
2019-03-31,4106.99,4116.12,4082.57,4103.95,13525.087433,124046,-1.7056592556336417e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.8447051553020983e-06,2.844701109047808e-06,9.743620136424201e-06,0.0010234572726952882,0.003059016036687683,0.028517708183101825,0.015484802659006269,0.013032905524095556,1.8416578377584527,0,1.9011805455401206e-05,0.00041791983446670477,23547.492940600005,6865.131954173446,0.00039696504915291394,0.0008563770203576607,-7.787389206339972e-05,0.00010734528870581525,-0.23069190563350703,0.00021941906405640116,0.0003725090061026708,0.00012723441111121906,9.29223961753761e-05,49.86230960749409,0.0007297667908778249,-0.0007759646451032239,85.82775275920055
2019-04-01,4102.44,4158.7,4067.0,4144.56,25507.067641,184268,-0.00015681979146140937,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.869271069205145e-06,2.869266952833194e-06,1.0405874319205019e-05,0.0010134306591879456,0.003059016036687683,0.031170504506163814,0.014826363987491598,0.016344140518672216,2.102370111273479,0,2.078033633744253e-05,0.0004170575736153166,23993.680411533333,6752.093128657994,-1.7056592556336417e-05,-0.00015847978301629807,-0.0005015133269438362,-0.00018334775469202924,-4.000013028253683,9.400611221713101e-05,0.0003721168784868504,9.480348209610969e-05,9.329861335952283e-05,48.67257959606297,0.0007237602034219751,-0.0007861551396080437,86.24719899068621
2019-04-02,4144.54,4897.99,4140.54,4857.29,105383.639263,609133,-0.0009980009944107527,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.865277054049996e-06,3.865269583818549e-06,1.039335012346268e-05,0.0020543796081932417,0.003059016036687683,-0.044308424991817745,0.01447917062902783,-0.058787595620845574,-3.0601493778233575,0,-2.953894999454517e-05,0.0004902886483794197,29522.291161733334,22041.752374033786,-0.00015681979146140937,0.0,-1.9969795684624384e-05,-0.00024321169943093723,-105.17297677909805,-0.0002699962566588302,0.000659267445395646,1.211478990351464e-06,7.488118648568856e-05,42.153437694097505,0.0007830484080738954,-0.0009452434437010391,134.19025620563718
2019-04-03,4857.19,5275.01,4753.5,4932.6,109890.125743,692019,-0.00011757813384609665,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.6184322114007635e-06,3.6184256649062912e-06,1.0612636049996925e-05,0.0014705057837384459,0.003059016036687683,0.017371562487163747,0.01615119865801629,0.0012203638291474576,1.075558715794865,0,1.1581041658109157e-05,0.00045126420957604835,35522.05009026667,30033.39466661209,-0.0009980009944107527,0.0007484674443052036,-7.514408882560709e-05,-0.0007343780086359116,-12.920675912974843,-0.00021919021572125235,0.0005081799340891867,-1.8962323322540723e-06,5.9525702722100037e-05,49.741061901066516,0.0007803250533855598,-0.0009032221034898471,161.8559521909488
2019-04-04,4932.59,5039.08,4777.0,4898.66,61054.254168,419141,0.0003838520828228708,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.6439080456619772e-06,3.643901406730529e-06,1.0606690265737926e-05,0.0014705057837384459,0.0033532604030386296,0.05427272793993803,0.016841986653753076,0.037430741286184954,3.22246591543545,0,3.618181862662534e-05,0.0004613991568275909,38030.180351133335,30518.656782967948,-0.00011757813384609665,0.00039696504915291394,0.00027950208156909165,1.4840428295127954e-05,23.43580262758374,-1.817611620654467e-05,0.0005044880781415273,3.569069183396698e-05,5.475870054447343e-05,53.483376674698,0.0008274435809608265,-0.0008770460275966819,169.0148127487382
2019-04-05,4898.64,5028.22,4880.62,5004.95,39768.552806,292375,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.6323850346546424e-06,3.6323784376629453e-06,1.0323302088581053e-05,0.0016467385778743742,0.0033532604030386296,0.062060117146278,0.016228515373313,0.045831601772965,3.824140145828301,0,4.137341143085199e-05,0.0004604613118708404,38281.57173026667,30516.24940802384,0.0003838520828228708,-1.7056592556336417e-05,0.0008563770203576607,-7.787389206339972e-05,0.0,-1.2117410804363113e-05,0.0005059304237278282,3.411172619104543e-05,5.062930567378783e-05,50.390156753056516,0.0008200294046916309,-0.0008803663801980678,167.48518326668548
2019-04-06,5004.96,5205.0,4928.59,5043.89,41770.842313,281237,-0.00029932730871515094,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.6883654732466887e-06,3.6883586712612476e-06,9.290822414029787e-06,0.0014443401036748492,0.0033532604030386296,0.08227871896914654,0.016071198257086174,0.06620752071206037,5.119638103703182,1,5.485247931276435e-05,0.00044617184126729176,39731.454129933336,30100.58553979384,0.0,-0.00015681979146140937,-0.00015847978301629807,-0.0005015133269438362,-12.50315381231524,-0.0001078540434412924,0.0005084671192397102,8.607945277678372e-06,4.2225033594565934e-05,48.05611940697181,0.0008198937735116688,-0.000891828704420418,175.2655273190651
2019-04-07,5042.07,5234.0,5026.0,5170.27,37615.486804,274084,-0.0008873741173271108,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.416646366608674e-06,4.416636613280124e-06,9.289801066298314e-06,0.0024281326428778286,0.0033532604030386296,-0.004461713195102121,0.020219902173083205,-0.024681615368185326,-0.22065948474476632,0,-2.974475463401408e-06,0.0005084292058640263,41085.646295666666,29469.778666639875,-0.00029932730871515094,-0.0009980009944107527,0.0,-1.9969795684624384e-05,-33.379009400529085,-0.0003676940680698985,0.0004660363056628433,-5.838146262380749e-05,2.210373435089125e-05,43.76708119110662,0.000861737114405847,-0.0009980882871042135,177.60370393913186
